Index,Date,Open,High,Low,Close*,Adj,Close**
NIKKEI,01/11/2010,9166.85,10157.97,9123.62,9937.04,9937.04,
NIKKEI,01/10/2010,9440.52,9716.92,9179.15,9202.45,9202.45,
NIKKEI,01/09/2010,8833.32,9704.25,8796.45,9369.35,9369.35,
NIKKEI,01/08/2010,9574.64,9750.88,8807.41,8824.06,8824.06,
NIKKEI,01/07/2010,9296.86,9807.36,9091.7,9537.3,9537.3,
NIKKEI,01/06/2010,9747.26,10251.9,9347.07,9382.64,9382.64,
NIKKEI,01/05/2010,10847.9,10847.9,9395.29,9768.7,9768.7,
NIKKEI,01/04/2010,11178.92,11408.17,10865.92,11057.4,11057.4,
NIKKEI,01/03/2010,10128.73,11147.62,10116.86,11089.94,11089.94,
NIKKEI,01/02/2010,10212.36,10449.75,9867.39,10126.03,10126.03,
NIKKEI,01/01/2010,10609.34,10982.1,10198.04,10198.04,10198.04,
NIKKEI,01/12/2009,9281.82,10707.51,9233.2,10546.44,10546.44,
NIKKEI,01/11/2009,9903.77,9979.46,9076.41,9345.55,9345.55,
NIKKEI,01/10/2009,10072.64,10397.69,9628.67,10034.74,10034.74,
NIKKEI,01/09/2009,10453.37,10577.19,9971.05,10133.23,10133.23,
NIKKEI,01/08/2009,10355.23,10767,10142.22,10492.53,10492.53,
NIKKEI,01/07/2009,9889.34,10359.07,9050.33,10356.83,10356.83,
NIKKEI,01/06/2009,9517.49,10170.82,9491.26,9958.44,9958.44,
NIKKEI,01/05/2009,8848.84,9522.5,8827.13,9522.5,9522.5,
NIKKEI,01/04/2009,8173.36,9068.8,8084.62,8828.26,8828.26,
NIKKEI,01/03/2009,7454.28,8843.18,7021.28,8109.53,8109.53,
NIKKEI,01/02/2009,7908.51,8257.71,7155.16,7568.42,7568.42,
NIKKEI,01/01/2009,8991.21,9325.35,7671.04,7994.05,7994.05,
NIKKEI,01/12/2008,8464.36,8859.56,7849.84,8859.56,8859.56,
NIKKEI,01/11/2008,8702.77,9521.24,7406.18,8512.27,8512.27,
NIKKEI,01/10/2008,11396.61,11456.64,6994.9,8576.98,8576.98,
NIKKEI,01/09/2008,12936.81,12940.55,11160.83,11259.86,11259.86,
NIKKEI,01/08/2008,13276.57,13468.81,12631.94,13072.87,13072.87,
NIKKEI,01/07/2008,13514.86,13603.31,12671.34,13376.81,13376.81,
NIKKEI,01/06/2008,14342.96,14601.27,13453.35,13481.38,13481.38,
NIKKEI,01/05/2008,13802.59,14392.53,13540.68,14338.54,14338.54,
NIKKEI,01/04/2008,12539.8,14003.28,12521.84,13849.99,13849.99,
NIKKEI,01/03/2008,13412.87,13413.63,11691,12525.54,12525.54,
NIKKEI,01/02/2008,13517.74,14105.47,12923.42,13603.02,13603.02,
NIKKEI,01/01/2008,15155.73,15156.66,12572.68,13592.47,13592.47,
NIKKEI,01/12/2007,15747.47,16107.65,14998.01,15307.78,15307.78,
NIKKEI,01/11/2007,16812.9,16887.04,14669.85,15680.67,15680.67,
NIKKEI,01/10/2007,16773.1,17488.97,16199.02,16737.63,16737.63,
NIKKEI,01/09/2007,16511.07,16929.26,15610.65,16785.69,16785.69,
NIKKEI,01/08/2007,17169.2,17274.33,15262.1,16569.09,16569.09,
NIKKEI,01/07/2007,18139.04,18295.27,17042.66,17248.89,17248.89,
NIKKEI,01/06/2007,17949.92,18297,17591.93,18138.36,18138.36,
NIKKEI,01/05/2007,17396.3,17875.75,17203.03,17875.75,17875.75,
NIKKEI,01/04/2007,17346.25,17782.08,16999.05,17400.41,17400.41,
NIKKEI,01/03/2007,17542.23,17558.04,16532.91,17287.65,17287.65,
NIKKEI,01/02/2007,17377.03,18300.39,17199.66,17604.12,17604.12,
NIKKEI,01/01/2007,17322.5,17617.64,16758.46,17383.42,17383.42,
NIKKEI,01/12/2006,16313.02,17301.69,16185.92,17225.83,17225.83,
NIKKEI,01/11/2006,16338.72,16512.51,15615.56,16274.33,16274.33,
NIKKEI,01/10/2006,16169,16901.53,16028.32,16399.39,16399.39,
NIKKEI,01/09/2006,16072.81,16414.94,15513.87,16127.58,16127.58,
NIKKEI,01/08/2006,15387.52,16244.84,15154.06,16140.76,16140.76,
NIKKEI,01/07/2006,15573.35,15710.39,14437.24,15456.81,15456.81,
NIKKEI,01/06/2006,15603.25,15789.31,14045.53,15505.18,15505.18,
NIKKEI,01/05/2006,16929.83,17375.25,15442.53,15467.33,15467.33,
NIKKEI,01/04/2006,17127.61,17563.37,16750.5,16906.23,16906.23,
NIKKEI,01/03/2006,16026.82,17125.64,15553.14,17059.66,17059.66,
NIKKEI,01/02/2006,16594.9,16777.37,15389.58,16205.43,16205.43,
NIKKEI,01/01/2006,16294.65,16754.6,15059.52,16649.82,16649.82,
NIKKEI,01/12/2005,14914.75,16445.56,14880.18,16111.43,16111.43,
NIKKEI,01/11/2005,13718.21,15013.24,13706.33,14872.15,14872.15,
NIKKEI,01/10/2005,13566.2,13783.6,12996.29,13606.5,13606.5,
NIKKEI,01/09/2005,12501.43,13678.44,12498.4,13574.3,13574.3,
NIKKEI,01/08/2005,11907.42,12612.16,11614.71,12413.6,12413.6,
NIKKEI,01/07/2005,11573.37,11913.5,11540.93,11899.6,11899.6,
NIKKEI,01/06/2005,11220.94,11594.57,11148.36,11584.01,11584.01,
NIKKEI,01/05/2005,10954.21,11302.52,10788.59,11276.59,11276.59,
NIKKEI,01/04/2005,11590.45,11911.9,10770.58,11008.9,11008.9,
NIKKEI,01/03/2005,11734.14,11975.46,11506.85,11668.95,11668.95,
NIKKEI,01/02/2005,11422.02,11754.9,11271.04,11740.6,11740.6,
NIKKEI,01/01/2005,11458.27,11580.69,11212.63,11387.59,11387.59,
NIKKEI,01/12/2004,10790.45,11500.95,10721.59,11488.76,11488.76,
NIKKEI,01/11/2004,10731.02,11268.81,10690.95,10899.25,10899.25,
NIKKEI,01/10/2004,10893.19,11410.4,10575.23,10771.42,10771.42,
NIKKEI,01/09/2004,11104.85,11357.85,10737.78,10823.57,10823.57,
NIKKEI,01/08/2004,11274.45,11279.71,10545.89,11081.79,11081.79,
NIKKEI,01/07/2004,11933.33,11988.12,11018.79,11325.78,11325.78,
NIKKEI,01/06/2004,11204.69,11887.95,10963.56,11858.87,11858.87,
NIKKEI,01/05/2004,11777.44,11785.26,10489.84,11236.37,11236.37,
NIKKEI,01/04/2004,11756.16,12195.66,11623.65,11761.79,11761.79,
NIKKEI,01/03/2004,11112.68,11869,11045.94,11715.39,11715.39,
NIKKEI,01/02/2004,10784.93,11069.28,10299.43,11041.92,11041.92,
NIKKEI,01/01/2004,10787.83,11193.64,10665.15,10783.61,10783.61,
NIKKEI,01/12/2003,10006.13,10681.28,9859,10676.64,10676.64,
NIKKEI,01/11/2003,10693.66,10869.35,9614.6,10100.57,10100.57,
NIKKEI,01/10/2003,10232.57,11238.63,10173.54,10559.59,10559.59,
NIKKEI,01/09/2003,10399.53,11160.19,10148.36,10219.05,10219.05,
NIKKEI,01/08/2003,9646.66,10415.53,9224.05,10343.55,10343.55,
NIKKEI,01/07/2003,9097.61,10070.11,9078.74,9563.21,9563.21,
NIKKEI,01/06/2003,8490.22,9188.95,8488.89,9083.11,9083.11,
NIKKEI,01/05/2003,7804.03,8461.73,7745.69,8424.51,8424.51,
NIKKEI,01/04/2003,7907.13,8249.98,7603.76,7831.42,7831.42,
NIKKEI,01/03/2003,8397.15,8509.43,7824.82,7972.71,7972.71,
NIKKEI,01/02/2003,8285.55,8821.31,8253.76,8363.04,8363.04,
NIKKEI,01/01/2003,8669.89,8829.06,8237.03,8339.94,8339.94,
NIKKEI,01/12/2002,9208.61,9320.11,8256.52,8578.95,8578.95,
NIKKEI,01/11/2002,8651.67,9294.1,8246.53,9215.56,9215.56,
NIKKEI,01/10/2002,9289.53,9293.86,8197.22,8640.48,8640.48,
NIKKEI,01/09/2002,9564.9,9884.6,8969.26,9383.29,9383.29,
NIKKEI,01/08/2002,9912.59,10162.3,9439.41,9619.3,9619.3,
NIKKEI,01/07/2002,10655,11050.69,9547.85,9877.94,9877.94,
NIKKEI,01/06/2002,11804.04,11905.16,10060.72,10621.84,10621.84,
NIKKEI,01/05/2002,11540.09,12081.43,11250.86,11763.7,11763.7,
NIKKEI,01/04/2002,11106.07,11812.99,10896.12,11492.54,11492.54,
NIKKEI,01/03/2002,10641.36,12034.04,10540.31,11024.94,11024.94,
NIKKEI,01/02/2002,10026.96,10798.67,9420.85,10587.83,10587.83,
NIKKEI,01/01/2002,10631,10979.92,9843.12,9997.8,9997.8,
NIKKEI,01/12/2001,10694.65,11052.51,10170.9,10542.62,10542.62,
NIKKEI,01/11/2001,10430.59,11186.75,9955.09,10697.44,10697.44,
NIKKEI,01/10/2001,9766.75,11052.01,9604.09,10366.34,10366.34,
NIKKEI,01/09/2001,10729.6,10812.89,9382.95,9774.68,9774.68,
NIKKEI,01/08/2001,11920.64,12407.37,10684.16,10713.51,10713.51,
NIKKEI,01/07/2001,12929.66,12929.66,11531.68,11860.77,11860.77,
NIKKEI,01/06/2001,13365.08,13510.7,12511.66,12969.05,12969.05,
NIKKEI,01/05/2001,14096.32,14556.11,13216.57,13262.14,13262.14,
NIKKEI,01/04/2001,13057.65,14099.49,12579.56,13934.32,13934.32,
NIKKEI,01/03/2001,12811.52,13867.58,11433.88,12999.7,12999.7,
NIKKEI,01/02/2001,13740.92,13862.29,12784.17,12883.54,12883.54,
NIKKEI,01/01/2001,13898.09,14186.62,13123.81,13843.55,13843.55,
NIKKEI,01/12/2000,14600.53,15273.4,13182.51,13785.69,13785.69,
NIKKEI,01/11/2000,14557.45,15602.39,14172.64,14648.51,14648.51,
NIKKEI,01/10/2000,15735.71,16192.78,14333.16,14539.6,14539.6,
NIKKEI,01/09/2000,16915.04,17018.52,15621.88,15747.26,15747.26,
NIKKEI,01/08/2000,15784.6,17210.8,15557.33,16861.26,16861.26,
NIKKEI,01/07/2000,17451.65,17661.11,15394.71,15727.49,15727.49,
NIKKEI,01/06/2000,16320.08,17511.32,16289.92,17411.05,17411.05,
NIKKEI,01/05/2000,17979.25,18586.16,15870.25,16332.45,16332.45,
NIKKEI,01/04/2000,20327.79,20833.21,17926.43,17973.7,17973.7,
NIKKEI,01/03/2000,20030.08,20809.79,18765.88,20337.32,20337.32,
NIKKEI,01/02/2000,19536.68,20046.14,19266.96,19959.52,19959.52,
NIKKEI,01/01/2000,18937.45,19595.83,18068.1,19539.7,19539.7,
NIKKEI,01/12/1999,18563.26,18960.33,18006.32,18934.34,18934.34,
NIKKEI,01/11/1999,17982.39,19036.08,17857.11,18558.23,18558.23,
NIKKEI,01/10/1999,17589.73,18228.39,17178.47,17942.08,17942.08,
NIKKEI,01/09/1999,17479.57,17988.59,16652.04,17605.46,17605.46,
NIKKEI,01/08/1999,17827.24,18397.93,17040.72,17436.56,17436.56,
NIKKEI,01/07/1999,17607.6,18623.15,17367.08,17861.86,17861.86,
NIKKEI,01/06/1999,16090.15,17958.34,16026.95,17529.74,17529.74,
NIKKEI,01/05/1999,16762.78,17300.61,15886.62,16111.65,16111.65,
NIKKEI,01/04/1999,15868.05,17166.06,15813.41,16701.53,16701.53,
NIKKEI,01/03/1999,14362.86,16437.23,13921.06,15836.59,15836.59,
NIKKEI,01/02/1999,14544.12,14641.41,13769.25,14367.54,14367.54,
NIKKEI,01/01/1999,13779.05,14628.88,13122.61,14499.25,14499.25,
NIKKEI,01/12/1998,14821.53,15011.09,13657.03,13842.17,13842.17,
NIKKEI,01/11/1998,13648.28,15320.23,13648.28,14883.7,14883.7,
NIKKEI,01/10/1998,13377.24,14742.44,12787.9,13564.51,13564.51,
NIKKEI,01/09/1998,13979.82,15294.26,13406.39,13406.39,13406.39,
NIKKEI,01/08/1998,16303.6,16303.6,13792.76,14107.89,14107.89,
NIKKEI,01/07/1998,15852.1,16756.89,15739.76,16378.97,16378.97,
NIKKEI,01/06/1998,15670.73,15830.47,14614.74,15830.27,15830.27,
NIKKEI,01/05/1998,15656.14,15972.88,15020.05,15670.78,15670.78,
NIKKEI,01/04/1998,16433.37,16623.78,15334.47,15641.26,15641.26,
NIKKEI,01/03/1998,16901,17352.35,16178.22,16527.17,16527.17,
NIKKEI,01/02/1998,16685.01,17256.24,15932.47,16831.67,16831.67,
NIKKEI,01/01/1998,15268.93,17352.95,14546.25,16628.47,16628.47,
NIKKEI,01/12/1997,16593.51,17117.78,14488.21,15258.74,15258.74,
NIKKEI,01/11/1997,16494.01,17006.09,14966.13,16636.26,16636.26,
NIKKEI,01/10/1997,17820.38,17936.86,16082.32,16458.94,16458.94,
NIKKEI,01/09/1997,18215.22,18775.08,17563.66,17887.71,17887.71,
NIKKEI,01/08/1997,20344.63,20399.14,17973.9,18229.42,18229.42,
NIKKEI,01/07/1997,20561.56,20698.67,19495.85,20331.43,20331.43,
NIKKEI,01/06/1997,20083.51,20910.79,20040.7,20604.96,20604.96,
NIKKEI,01/05/1997,19232.32,20612.26,19187.72,20068.81,20068.81,
NIKKEI,01/04/1997,17934.79,19194.82,17447.64,19151.12,19151.12,
NIKKEI,01/03/1997,18517.17,18750.25,17616.79,18003.4,18003.4,
NIKKEI,01/02/1997,18307.95,19229.49,17792.47,18557,18557,
NIKKEI,01/01/1997,19364.24,19500.9,17019.56,18330.01,18330.01,
NIKKEI,01/12/1996,21034.94,21067.68,18819.92,19361.35,19361.35,
NIKKEI,01/11/1996,20498,21460.57,20388.1,21020.36,21020.36,
NIKKEI,01/10/1996,21532.54,21788.58,20449.99,20466.86,20466.86,
NIKKEI,01/09/1996,20186.6,21603.91,19920.02,21556.4,21556.4,
NIKKEI,01/08/1996,20665.19,21398.01,20092.24,20166.9,20166.9,
NIKKEI,01/07/1996,22568.43,22600.08,20627.61,20692.83,20692.83,
NIKKEI,01/06/1996,21970.56,22750.7,21588.52,22530.75,22530.75,
NIKKEI,01/05/1996,22030.75,22311.29,21170.72,21956.19,21956.19,
NIKKEI,01/04/1996,21451.07,22347.87,21349.68,22041.3,22041.3,
NIKKEI,01/03/1996,20093.78,21486.33,19627.57,21406.85,21406.85,
NIKKEI,01/02/1996,20806.36,21156.77,19878.91,20125.37,20125.37,
NIKKEI,01/01/1996,19945.68,21021.63,19945.68,20812.74,20812.74,
NIKKEI,01/12/1995,18752.19,20023.52,18695.89,19868.15,19868.15,
NIKKEI,01/11/1995,17622.66,18846.75,17408.93,18744.42,18744.42,
NIKKEI,01/10/1995,17921.38,18547.43,17337.19,17654.64,17654.64,
NIKKEI,01/09/1995,18053.24,18847.89,17503.36,17913.06,17913.06,
NIKKEI,01/08/1995,16644.74,18299.71,16274.34,18117.22,18117.22,
NIKKEI,01/07/1995,14519.4,17018.35,14295.9,16677.53,16677.53,
NIKKEI,01/06/1995,15480.57,16015.93,14376.08,14517.4,14517.4,
NIKKEI,01/05/1995,16820.38,17189.54,15292.43,15436.79,15436.79,
NIKKEI,01/04/1995,16079.64,17110.4,15256.06,16806.75,16806.75,
NIKKEI,01/03/1995,17017.91,17161.88,15424.11,16139.95,16139.95,
NIKKEI,01/02/1995,18646.92,18868.93,16518.46,17053.43,17053.43,
NIKKEI,01/01/1995,19724.76,19724.76,17698.75,18649.82,18649.82,
NIKKEI,01/12/1994,19061.21,19833.22,18822.56,19723.06,19723.06,
NIKKEI,01/11/1994,19929.49,19929.49,18666.13,19075.62,19075.62,
NIKKEI,01/10/1994,19579.72,20176.64,19487.7,19989.6,19989.6,
NIKKEI,01/09/1994,20634.33,20700.54,19414.08,19563.81,19563.81,
NIKKEI,01/08/1994,20422.18,20875.78,20271.35,20628.53,20628.53,
NIKKEI,01/07/1994,20618.22,20907.58,19993.7,20449.39,20449.39,
NIKKEI,01/06/1994,20988.9,21573.21,20168.53,20643.93,20643.93,
NIKKEI,01/05/1994,19648.53,21048.61,19488.9,20973.59,20973.59,
NIKKEI,01/04/1994,19161.63,20494.6,18896.48,19725.25,19725.25,
NIKKEI,01/03/1994,20052.61,20781.98,19082.82,19111.92,19111.92,
NIKKEI,01/02/1994,20256.33,20526.45,18768.98,19997.2,19997.2,
NIKKEI,01/01/1994,17421.64,20229.12,17242.32,20229.12,20229.12,
NIKKEI,01/12/1993,16449.94,18052.21,16216.82,17417.24,17417.24,
NIKKEI,01/11/1993,19656.97,19656.97,15671.97,16406.54,16406.54,
NIKKEI,01/10/1993,20096.61,20529.55,19443.54,19702.97,19702.97,
NIKKEI,01/09/1993,20964.1,21281.03,19927.69,20105.71,20105.71,
NIKKEI,01/08/1993,20392.74,21029.7,20231.32,21026.6,21026.6,
NIKKEI,01/07/1993,19638.79,20545.75,19545.45,20380.14,20380.14,
NIKKEI,01/06/1993,20531.87,21222.77,19039.55,19590,19590,
NIKKEI,01/05/1993,20939.46,21224.78,20122.78,20552.35,20552.35,
NIKKEI,01/04/1993,18595.52,20919.18,18526.65,20919.18,20919.18,
NIKKEI,01/03/1993,16956.46,19126.38,16721.48,18591.45,18591.45,
NIKKEI,01/02/1993,17037.52,17419.18,16750.88,16953.35,16953.35,
NIKKEI,01/01/1993,16980.23,17177.69,16216.11,17023.78,17023.78,
NIKKEI,01/12/1992,17675.03,17787.56,16891.94,16924.95,16924.95,
NIKKEI,01/11/1992,16732.5,17683.65,15941.93,17683.65,17683.65,
NIKKEI,01/10/1992,17422.47,17714.04,16675.23,16767.4,16767.4,
NIKKEI,01/09/1992,18058.11,19284.12,17396.43,17399.08,17399.08,
NIKKEI,01/08/1992,15902.75,18168.81,14194.4,18061.12,18061.12,
NIKKEI,01/07/1992,15960.56,17274.49,15024.59,15910.28,15910.28,
NIKKEI,01/06/1992,18327.68,18502.61,15641.61,15951.73,15951.73,
NIKKEI,01/05/1992,17374.95,19003.61,17273.38,18347.75,18347.75,
NIKKEI,01/04/1992,19325.47,19325.47,16572.46,17390.71,17390.71,
NIKKEI,01/03/1992,21348.13,21550.86,19343.34,19345.95,19345.95,
NIKKEI,01/02/1992,22075.86,22373.08,20485.72,21338.81,21338.81,
NIKKEI,01/01/1992,23030.66,23901.89,20638.04,22023.05,22023.05,
NIKKEI,01/12/1991,22645.52,23022.35,21123.9,22983.77,22983.77,
NIKKEI,01/11/1991,25167.13,25167.13,22538.33,22687.35,22687.35,
NIKKEI,01/10/1991,23909.75,25254.8,23860.67,25222.28,25222.28,
NIKKEI,01/09/1991,22328.85,24157.61,22175.05,23916.44,23916.44,
NIKKEI,01/08/1991,24074.31,24084.31,21309.48,22335.87,22335.87,
NIKKEI,01/07/1991,23376.53,24322.44,21731.15,24120.75,24120.75,
NIKKEI,01/06/1991,25840.91,26017.16,23214.57,23290.96,23290.96,
NIKKEI,01/05/1991,26193.61,26648.58,25227.64,25789.62,25789.62,
NIKKEI,01/04/1991,26237.79,27092.02,25913.6,26111.25,26111.25,
NIKKEI,01/03/1991,26389.25,27270.33,25785.97,26292.04,26292.04,
NIKKEI,01/02/1991,23270.63,26709.8,22859.65,26409.22,26409.22,
NIKKEI,01/01/1991,23827.48,24109.89,22099.52,23293.14,23293.14,
NIKKEI,01/12/1990,22456.87,25063.86,21626.64,23848.71,23848.71,
NIKKEI,01/11/1990,25159.95,25159.95,21933.99,22454.63,22454.63,
NIKKEI,01/10/1990,20986.07,25485.85,19781.7,25194.1,25194.1,
NIKKEI,01/09/1990,26014.13,26163.49,20671.01,20983.5,20983.5,
NIKKEI,01/08/1990,31086.14,31371.53,23547.27,25978.37,25978.37,
NIKKEI,01/07/1990,31924.03,33186.8,30296.55,31035.66,31035.66,
NIKKEI,01/06/1990,33110.37,33344.92,31086.34,31940.24,31940.24,
NIKKEI,01/05/1990,29593.58,33227.94,29519.25,33130.8,33130.8,
NIKKEI,01/04/1990,29979.96,30524.19,27251.04,29584.8,29584.8,
NIKKEI,01/03/1990,34587.27,34587.86,28830.37,29980.45,29980.45,
NIKKEI,01/02/1990,37242.03,37886.69,32443.18,34591.99,34591.99,
NIKKEI,01/01/1990,38921.65,38950.77,36365.17,37188.95,37188.95,
NIKKEI,01/12/1989,37284.37,38957.44,37058.6,38915.87,38915.87,
NIKKEI,01/11/1989,35545.03,37268.79,35098.78,37268.79,37268.79,
NIKKEI,01/10/1989,35671.69,35771.18,34460.87,35549.44,35549.44,
NIKKEI,01/09/1989,34439.01,35778.03,33955.14,35636.76,35636.76,
NIKKEI,01/08/1989,34949.67,35191.56,34244.43,34431.2,34431.2,
NIKKEI,01/07/1989,32894.64,34954.75,32696.54,34953.87,34953.87,
NIKKEI,01/06/1989,34294.4,34327.8,32605.6,32948.69,32948.69,
NIKKEI,01/05/1989,33721.58,34337.94,33582.43,34266.75,34266.75,
NIKKEI,01/04/1989,32862.51,33737.67,32703.83,33713.35,33713.35,
NIKKEI,01/03/1989,32006.91,32963.71,31343.55,32838.68,32838.68,
NIKKEI,01/02/1989,31576.93,32597.9,31303.72,31985.6,31985.6,
NIKKEI,01/01/1989,30165.52,31743.22,30082.81,31581.3,31581.3,
NIKKEI,01/12/1988,29614.2,30264.36,29292.21,30159,30159,
NIKKEI,01/11/1988,27976.43,29579.87,27767.43,29578.9,29578.9,
NIKKEI,01/10/1988,27935,28045.78,26962.56,27982.54,27982.54,
NIKKEI,01/09/1988,27329.4,28034.03,26701.44,27923.67,27923.67,
NIKKEI,01/08/1988,28234.46,28475.68,27265.78,27365.95,27365.95,
NIKKEI,01/07/1988,27779.16,28206.92,27109.31,28200,28200,
NIKKEI,01/06/1988,27427.79,28394.72,27177.54,27769.4,27769.4,
NIKKEI,01/05/1988,27520.71,27967.25,26928.82,27416.7,27416.7,
NIKKEI,01/04/1988,26104.22,27510,26064,27510,27510,
NIKKEI,01/03/1988,25435.9,26320.07,25284,26260.26,26260.26,
NIKKEI,01/02/1988,23732.32,25289,23595.37,25242.81,25242.81,
NIKKEI,01/01/1988,21217.04,23728,21217.04,23719,23719,
NIKKEI,01/12/1987,22832.89,23280.84,21515,21564,21564,
NIKKEI,01/11/1987,23358.6,23358.6,21036.76,22686.78,22686.78,
NIKKEI,01/10/1987,25721.74,26646.43,21910.08,23329,23329,
NIKKEI,01/09/1987,26118.42,26118.42,24795.24,26010.88,26010.88,
NIKKEI,01/08/1987,24492,26048,24172.6,26029.22,26029.22,
NIKKEI,01/07/1987,24252.38,24636.46,22702.74,24488.11,24488.11,
NIKKEI,01/06/1987,24992.78,25929.42,24176.4,24176.4,24176.4,
NIKKEI,01/05/1987,23680.89,24902,23419.6,24902,24902,
NIKKEI,01/04/1987,22040.18,24097.79,22040.18,23274.83,23274.83,
NIKKEI,01/03/1987,20933.82,22184,20933.82,21566.66,21566.66,
NIKKEI,01/02/1987,20072.09,20767,19457,20767,20767,
NIKKEI,01/01/1987,18820.55,20048.35,18544.05,20024,20024,
NIKKEI,01/12/1986,18307.98,18933.07,18190.97,18701,18701,
NIKKEI,01/11/1986,16902,18326,16713.71,18326,18326,
NIKKEI,01/10/1986,17564.39,17650.23,15819.55,16910.63,16910.63,
NIKKEI,01/09/1986,18820.75,18820.75,17336.62,17852.86,17852.86,
NIKKEI,01/08/1986,17321.93,18936.24,17263.1,18533.68,18533.68,
NIKKEI,01/07/1986,17622.74,18050.59,17469.82,17509.71,17509.71,
NIKKEI,01/06/1986,16739.27,17654.19,16669.54,17654.19,17654.19,
NIKKEI,01/05/1986,15782.65,16670.77,15689.98,16670.77,16670.77,
NIKKEI,01/04/1986,15745.87,15827.28,15014.06,15825.5,15825.5,
NIKKEI,01/03/1986,13757.63,15859.75,13757.63,15859.75,15859.75,
NIKKEI,01/02/1986,13086.47,13642.14,13086.47,13640.83,13640.83,
NIKKEI,01/01/1986,13053.79,13056.42,12881.5,13024.3,13024.3,
NIKKEI,01/12/1985,12796.92,13128.94,12774.55,13083.18,13083.18,
NIKKEI,01/11/1985,12808.1,12892.4,12589.51,12763.27,12763.27,
NIKKEI,01/10/1985,12685.36,13055.52,12685.36,12936.47,12936.47,
NIKKEI,01/09/1985,12726.64,12755.6,12453.85,12700.11,12700.11,
NIKKEI,01/08/1985,12538.34,12734.05,12326.71,12713.15,12713.15,
NIKKEI,01/07/1985,12919.03,13029.65,12232.27,12232.27,12232.27,
NIKKEI,01/06/1985,12473.41,12910.29,12473.41,12882.09,12882.09,
NIKKEI,01/05/1985,12456.65,12790.27,12358.03,12758.46,12758.46,
NIKKEI,01/04/1985,12677.15,12683.26,12052.82,12426.29,12426.29,
NIKKEI,01/03/1985,12412.14,12604.02,12263.85,12580.76,12580.76,
NIKKEI,01/02/1985,11946.96,12321.92,11823.43,12321.92,12321.92,
NIKKEI,01/01/1985,11543,11992.31,11543,11992.31,11992.31,
HSI,01/05/2021,28659.91,28884.03,27715.88,28194.09,28194.09,
HSI,01/04/2021,28594.55,29405.12,28274.27,28724.88,28724.88,
HSI,01/03/2021,29457.89,29912,27505.08,28378.35,28378.35,
HSI,01/02/2021,28457.85,31183.36,28382.26,28980.21,28980.21,
HSI,01/01/2021,27087.13,30191.16,27079.24,28283.71,28283.71,
HSI,01/12/2020,26422.71,27340.99,25998.87,27231.13,27231.13,
HSI,01/11/2020,24274.83,27040.41,24232.66,26341.49,26341.49,
HSI,01/10/2020,24039.39,24970.59,23674.52,24107.42,24107.42,
HSI,01/09/2020,25085.67,25254.14,23124.25,23459.05,23459.05,
HSI,01/08/2020,24566.81,25847.11,24167.79,25177.05,25177.05,
HSI,01/07/2020,24563.57,26782.62,24526.91,24595.35,24595.35,
HSI,01/06/2020,23539.91,25303.78,23539.91,24427.19,24427.19,
HSI,01/05/2020,23895.11,24766.83,22519.73,22961.47,22961.47,
HSI,01/04/2020,23365.9,24855.47,22756.13,24643.59,24643.59,
HSI,01/03/2020,26077.73,26805.58,21139.26,23603.48,23603.48,
HSI,01/02/2020,26189.61,28055.58,25989.41,26129.93,26129.93,
HSI,01/01/2020,28249.37,29174.92,26295.49,26312.63,26312.63,
HSI,01/12/2019,26475.34,28418.65,25995.15,28189.75,28189.75,
HSI,01/11/2019,26806.44,27900.8,26203.97,26346.49,26346.49,
HSI,01/10/2019,25901.47,27027.56,25521.95,26906.72,26906.72,
HSI,01/09/2019,25627.83,27366.45,25498.11,26092.27,26092.27,
HSI,01/08/2019,27582.21,27754.04,24899.93,25724.73,25724.73,
HSI,01/07/2019,28904.04,29007.98,27701.44,27777.75,27777.75,
HSI,01/06/2019,26909.71,28634.48,26671.9,28542.62,28542.62,
HSI,01/05/2019,29643.05,30081.55,26850.27,26901.09,26901.09,
HSI,01/04/2019,29383.72,30280.12,29383.72,29699.11,29699.11,
HSI,01/03/2019,28716.6,29486.15,28201.09,29051.36,29051.36,
HSI,01/02/2019,28193.28,29014.19,27534.2,28633.18,28633.18,
HSI,01/01/2019,25824.44,28010.9,24896.87,27942.47,27942.47,
HSI,01/12/2018,27185.66,27260.44,25313.75,25845.7,25845.7,
HSI,01/11/2018,25228.75,26923.33,25092.3,26506.75,26506.75,
HSI,01/10/2018,27716.16,27716.16,24540.63,24979.69,24979.69,
HSI,01/09/2018,27809.45,28031.81,26219.56,27788.52,27788.52,
HSI,01/08/2018,28756.72,28772.8,26871.11,27888.55,27888.55,
HSI,01/07/2018,28617,29083.4,27745.85,28583.01,28583.01,
HSI,01/06/2018,30548.78,31521.13,28169.1,28955.11,28955.11,
HSI,01/05/2018,30782.21,31592.56,29791.87,30468.56,30468.56,
HSI,01/04/2018,29927.88,31094.11,29518.69,30808.45,30808.45,
HSI,01/03/2018,30476.99,31978.14,29819.63,30093.38,30093.38,
HSI,01/02/2018,32950.3,33048.04,29129.26,30844.72,30844.72,
HSI,01/01/2018,30028.29,33484.08,30028.29,32887.27,32887.27,
HSI,01/12/2017,29261.31,29997.96,28134.93,29919.15,29919.15,
HSI,01/11/2017,28387.55,30199.69,28137.77,29177.35,29177.35,
HSI,01/10/2017,27884.21,28798.78,27737.38,28245.54,28245.54,
